"","x"
"1161",0.0734633013853454
"1162",0.0734011371023371
"1163",0.0733390870027506
"1164",0.0732771663715539
"1165",0.0732153240187472
"1166",0.0731535991853889
"1167",0.0730919771358458
"1168",0.0730304482221982
"1169",-0.051923206247011
"1170",0.073015400868826
"1171",-0.0519383042792469
"1172",-0.176771910793832
"1173",-0.176605841817945
"1174",-0.176440090282995
"1175",-0.176274644010846
"1176",0.0736637576246721
"1177",0.0736022537748795
"1178",0.0735408482996718
"1179",0.0734795502739871
"1180",0.0734183501517691
"1181",0.0733572497938439
"1182",0.073296276592373
"1183",0.0732353617149784
"1184",0.0731745735083678
"1185",0.0731138892151648
"1186",0.0730533085952629
"1187",0.0729928089913301
"1188",0.0729324288950011
"1189",0.0728721416162443
"1190",0.0728119549949042
"1191",0.0727518556905125
"1192",0.0726918698474037
"1193",0.0726319748973765
"1194",0.0725721746384806
"1195",0.0725124891996529
"1196",0.0724528979881143
"1197",0.0723933917506656
"1198",0.072333986434387
"1199",0.0722746878782345
"1200",0.0722154897721339
"1201",0.0721563757888362
"1202",0.0720973618226708
"1203",0.0720384637115785
"1204",0.0719796380308253
"1205",0.0719209016988316
"1206",0.0718622915665037
"1207",0.0718037582591933
"1208",0.0717453246707009
"1209",0.0716869835159741
"1210",0.071628735624472
"1211",0.0715705857583089
"1212",0.0715125237566099
"1213",0.0714545632781665
"1214",0.0713967022420547
"1215",0.0713389104639646
"1216",0.07128123856819
"1217",0.0712236524595937
"1218",0.0711661540135538
"1219",0.071108755781097
"1220",0.071051443768738
"1221",-0.178786983657119
"1222",-0.178625705162631
"1223",-0.178464702366909
"1224",-0.178304001203287
"1225",-0.178143599870964
"1226",-0.177983491670602
"1227",-0.177823662137598
"1228",-0.177664129163531
"1229",0.0722780425330711
"1230",-0.177562784128895
"1231",-0.177403894709641
"1232",-0.177245307197154
"1233",-0.17708698156639
"1234",-0.176928937697085
"1235",-0.176771194523099
"1236",-0.176613735528008
"1237",-0.176456548357237
"1238",-0.176299639078934
"1239",-0.176143026557838
"1240",-0.175986680764254
"1241",-0.175830613712606
"1242",-0.175674834412348
"1243",-0.175519319765954
"1244",-0.17536410410321
"1245",-0.175209145876579
"1246",-0.175054467725204
"1247",-0.174900066032933
"1248",-0.174745933336453
"1249",-0.17459208346736
"1250",-0.174438489615568
"1251",-0.174285174331089
"1252",-0.174132132066006
"1253",-0.173979368906657
"1254",-0.173826856231244
"1255",-0.173674634768759
"1256",-0.173522659566515
"1257",-0.173370950200479
"1258",-0.173219531950963
"1259",-0.173068370455439
"1260",-0.172917465171849
"1261",-0.172766821100595
"1262",-0.172616454898161
"1263",-0.172466355359575
"1264",-0.172316503605543
"1265",-0.172166911512249
"1266",-0.172017601287735
"1267",0.0567372910991253
"1268",0.0566709548875224
"1269",0.0566047678457835
"1270",0.0565387606493459
"1271",0.0564728815388662
"1272",0.0564071575463458
"1273",0.0563415843334951
"1274",0.05627617769278
"1275",0.0562109282363963
"1276",0.0561458193496946
"1277",0.0560808605769125
"1278",0.0560160500499478
"1279",0.0559513922707993
"1280",0.0558868805346719
"1281",0.0558225329241395
"1282",0.0557583044173953
"1283",0.0556942378389067
"1284",0.0556303301018488
"1285",0.0555665512238193
"1286",0.055502921646621
"1287",0.0554394335267716
"1288",0.0553761169667268
"1289",0.0553129262025323
"1290",0.0552498827946692
"1291",0.0551869801456633
"1292",0.0551242251021904
"1293",0.055061608682081
"1294",0.0549991255411442
"1295",0.0549367934982001
"1296",0.0548746059776022
"1297",0.0548125515724678
"1298",0.0547506395796518
"1299",0.0546888852331904
"1300",0.0546272276169475
"1301",0.0545657593465876
"1302",0.0545043930160318
"1303",0.0544431896942115
"1304",0.0543821067749377
"1305",0.0543211726871959
"1306",0.0542603665544448
"1307",0.0541996915799245
"1308",0.054139152105563
"1309",0.054078765640952
"1310",0.0540185030404245
"1311",0.053958366279403
"1312",0.0538983704464044
"1313",0.0538385103409382
"1314",0.0537787676894368
"1315",0.0537191825005721
"1316",0.0536597151149181
"1317",0.0536003829438414
"1318",0.0535411867349467
"1319",0.0534821071396436
"1320",0.0534231603251101
"1321",0.0533643635681074
"1322",0.0533056810363632
"1323",0.0532471194364916
"1324",0.0531886913213384
"1325",0.0531304091873608
"1326",0.0530722209550731
"1327",0.0530141849267238
"1328",0.0529562807205366
"1329",0.0528985009041207
"1330",0.0528408345890057
"1331",0.0527832849056722
"1332",0.0527258806469035
"1333",0.052668596872536
"1334",0.0526114320855413
"1335",0.052554397519998
"1336",-0.0614018022788514
"1337",-0.061344361412921
"1338",-0.0612870351724268
"1339",-0.0612298140895291
"1340",-0.0611727080595301
"1341",-0.0611157066159649
"1342",-0.0610587963437865
"1343",-0.174973497450992
"1344",-0.0608472264848388
"1345",-0.0607907296543999
"1346",-0.0607343419596873
"1347",-0.0606780490070378
"1348",-0.060621859605817
"1349",-0.0605657865708054
"1350",-0.060509804459798
"1351",-0.0604539381456561
"1352",-0.0603981592303171
"1353",-0.0603424865366833
"1354",-0.0602869127687882
"1355",0.053787904613273
"1356",0.0537307149279513
"1357",0.0536736518424732
"1358",-0.0603869928290806
"1359",-0.0603316637898388
"1360",-0.060276445474301
"1361",-0.174272628508334
"1362",-0.174136164030642
"1363",-0.173999901380739
"1364",-0.173863857176912
"1365",-0.173728029207268
"1366",-0.173592412778817
"1367",-0.173456996333698
"1368",-0.17332181090751
"1369",-0.173186827954851
"1370",-0.173052057207315
"1371",-0.172917493115165
"1372",-0.172783149628231
"1373",-0.172649006795837
"1374",-0.172515087871943
"1375",-0.17238136445485
"1376",-0.172247844588128
"1377",-0.17211454217977
"1378",-0.171981434776171
"1379",-0.171848562469677
"1380",-0.171715874168513
"1381",-0.171583396448113
"1382",-0.171451121224891
"1383",-0.171319054868945
"1384",-0.171187185093004
"1385",-0.171055529939622
"1386",-0.170924063853818
"1387",-0.170792825740136
"1388",-0.170661771613595
"1389",-0.170530935325587
"1390",-0.170400287186567
"1391",-0.170269836788066
"1392",-0.170139582909542
"1393",-0.170009552681222
"1394",-0.169879715482239
"1395",-0.169750058559657
"1396",-0.169620619766647
"1397",-0.169491368553281
"1398",-0.169362328033458
"1399",-0.169233467717277
"1400",-0.169104824555689
"1401",-0.168976364166156
"1402",-0.168848101800904
"1403",-0.16872003208664
"1404",-0.168592167110546
"1405",-0.168464493945066
"1406",-0.16833700647112
"1407",-0.168209714931436
"1408",-0.168082617366963
"1409",-0.167955736451404
"1410",-0.167829008978515
"1411",-0.167702505626949
"1412",-0.167576182913763
"1413",-0.167450043074496
"1414",-0.167324107962486
"1415",-0.167198342502161
"1416",-0.167072787366124
"1417",-0.166947412004447
"1418",-0.166822228080491
"1419",-0.166697234433741
"1420",-0.166572439673473
"1421",0.0833718132926151
"1422",0.0833161341834057
"1423",0.0832605262476136
"1424",0.0832050062035705
"1425",0.0831495390939381
"1426",0.0830941573531163
"1427",0.0830388518534164
"1428",0.0829836224584142
"1429",0.0829284552219178
"1430",0.0828733604812442
"1431",0.0828183544872445
"1432",0.0827634110210056
"1433",0.0827085381479264
"1434",0.0826537364937394
"1435",-0.167222228654282
"1436",-0.167098378240553
"1437",-0.166974705962275
"1438",-0.166851218111333
"1439",-0.16672791653582
"1440",-0.166604803438531
"1441",-0.166481852529614
"1442",-0.166359103033756
"1443",-0.166236540870159
"1444",-0.16611414939689
"1445",-0.165991937112267
"1446",-0.165869908842069
"1447",-0.165748051631454
"1448",-0.165626383213748
"1449",-0.165504901327949
"1450",-0.165383587216638
"1451",-0.165262465541673
"1452",-0.165141502109691
"1453",-0.165020741340413
"1454",-0.164900127863802
"1455",-0.164779716295016
"1456",-0.164659468920945
"1457",-0.164539400366266
"1458",-0.164419527101927
"1459",-0.16429980488283
"1460",-0.164180258272609
"1461",-0.164060894481736
"1462",-0.163941706285186
"1463",-0.163822694736155
"1464",-0.16370384460788
"1465",-0.163585170428632
"1466",-0.163466670439448
"1467",-0.163348340276571
"1468",-0.163230185004068
"1469",-0.163112211579573
"1470",-0.162994402926415
"1471",-0.162876759402934
"1472",-0.162759291983093
"1473",0.068016409422853
"1474",0.0679502320544998
"1475",0.0678841678090976
"1476",0.0678182413794275
"1477",0.0677524380498653
"1478",0.0676867530819436
"1479",0.0676212207854405
"1480",0.0675557999074954
"1481",0.0674904954412341
"1482",0.0674253372271778
"1483",0.0673602832284814
"1484",0.067295357979674
"1485",0.0672305884381785
"1486",0.0671659124909638
"1487",0.0671013720257179
"1488",0.0670369598210527
"1489",0.0669726736869052
"1490",0.0669085027784604
"1491",0.0668444387811178
"1492",0.066780521758119
"1493",0.0667167128231085
"1494",0.0666530353573762
"1495",0.0665894871654018
"1496",0.0665260286168632
"1497",0.066462721397329
"1498",0.0663995154754957
"1499",0.0663364488264051
"1500",0.066273487140279
"1501",0.0662106441832293
"1502",0.0661479333612078
"1503",0.0660853265835613
"1504",0.0660228643700975
"1505",0.065960494310275
"1506",0.0658982568857027
"1507",0.065836105890412
"1508",0.0657741093473305
"1509",0.0657122210741363
"1510",0.065650435639327
"1511",0.065588780285907
"1512",0.0655272332205641
"1513",0.0654657992836292
"1514",0.0654044823841105
"1515",0.0653432737944968
"1516",0.0652822039046441
"1517",0.0652212194436288
"1518",0.065160367932549
"1519",0.0650996124240919
"1520",0.0650389892216481
"1521",0.0649784707165963
"1522",0.0649180695236282
"1523",0.0648577835145261
"1524",0.0647976022428338
"1525",0.0647375194548658
"1526",0.0646775730510853
"1527",0.0646177245453146
"1528",0.0645579975189321
"1529",0.0644983669317298
"1530",0.0644388384807826
"1531",0.0643794425159285
"1532",0.0643201412531198
"1533",0.0642609590777283
"1534",0.064201879709799
"1535",0.0641429001661891
"1536",0.0640840497653699
"1537",0.0640253004221449
"1538",0.0639666459719592
"1539",0.0639081029621593
"1540",0.0638496769988706
"1541",0.0637913501086587
"1542",0.063733140588738
"1543",0.0636750196426874
"1544",0.0636170236502949
"1545",0.0635591215777822
"1546",0.0635013249138865
"1547",0.0634436315849598
"1548",0.0633860629350238
"1549",0.0633285754574899
"1550",0.063271199056544
"1551",0.0632139172794268
"1552",0.063156745140077
"1553",0.0630997020725772
"1554",0.0630427349096863
"1555",0.0629858671600232
"1556",0.0629291137793189
"1557",0.0628724610669451
"1558",-0.0520196375073283
"1559",0.0628604672365327
"1560",0.0628040243045689
"1561",0.0627476829758962
"1562",0.0626914247495733
"1563",0.0626352889594273
"1564",0.0625792522059783
"1565",0.0625232947440963
"1566",0.0624674571099604
"1567",0.062411713783149
"1568",0.0623560751409968
"1569",0.0623005391280458
"1570",0.0622450812388706
"1571",0.0621897387609351
"1572",0.0621344924238656
"1573",0.062079343764708
"1574",0.062024283766732
"1575",0.0619693345615815
"1576",0.0619144735373993
"1577",0.0618597101110936
"1578",0.061805051884221
"1579",0.0617504859419569
"1580",0.0616960159732116
"1581",0.0616416360480798
"1582",0.0615873542883492
"1583",0.0615331764820439
"1584",0.0614790993549832
"1585",0.0614251008682913
"1586",0.0613712178110291
"1587",0.0613173995152465
"1588",0.0612636970436142
"1589",0.0612100818634644
"1590",0.0611565564140619
"1591",0.0611031412609009
"1592",0.0610497966863477
"1593",0.0609965580679273
"1594",0.0609434177458752
"1595",0.0608903577358433
"1596",0.0608373861068685
"1597",0.0607845241975156
"1598",0.0607317466656241
"1599",0.0606790585989074
"1600",0.060626460966887
"1601",0.0605739488328254
"1602",0.0605215461000626
"1603",0.0604692228262138
"1604",0.0604169861562696
"1605",0.0603648435044306
"1606",0.0603127832127939
"1607",0.0602608126919222
"1608",0.0602089484000317
"1609",0.0601571734114259
"1610",0.0601054623984965
"1611",0.0600538726866944
"1612",0.0600023512124608
"1613",0.0599509228559327
"1614",0.059899564999796
"1615",0.0598483155481517
"1616",0.0597971594215778
"1617",0.0597460824719747
"1618",0.0596950937833753
"1619",0.0596441876350582
"1620",0.0595933693293773
"1621",0.0595426349100308
"1622",0.0594919945324364
"1623",0.0594414237730234
"1624",0.0593909501367307
"1625",0.0593405733870895
"1626",0.0592902713851799
"1627",0.0592400583882409
"1628",0.0591899206319795
"1629",0.0591398835058499
"1630",0.059089923835927
"1631",0.0590400425353437
"1632",0.0589902537976741
"1633",0.0589405447717581
"1634",0.0588909052621602
"1635",0.0588413705372659
"1636",0.058791921233933
"1637",0.0587425326248194
"1638",0.0586932509686449
"1639",0.0586440458992001
"1640",0.058594918311428
"1641",0.0585458706264035
"1642",0.0584969125957286
"1643",0.0584480314719258
"1644",0.0583992180199857
"1645",0.0583505098129535
"1646",0.058301887846028
"1647",0.0582533140532178
"1648",0.0582048440155631
"1649",0.0581564551321208
"1650",0.0581081399304821
"1651",0.0580599063760019
"1652",0.0580117489153054
"1653",0.057963683440903
"1654",0.0579156855656038
"1655",0.0578677694520593
"1656",0.0578199376614066
"1657",0.0577721836289129
"1658",0.0577245045915333
"1659",0.0576769110321038
"1660",0.0576293884987535
"1661",0.0575819563873665
"1662",0.0575345887627918
"1663",0.0574873084497085
"1664",0.0574401064968697
"1665",0.0573929746933572
"1666",0.0573459181759972
"1667",0.0572989386309928
"1668",0.0572520304485806
"1669",0.0572052067545883
"1670",0.0571584709196031
"1671",0.0571117839353974
"1672",0.0570652055648679
"1673",0.057018681860427
"1674",0.0569722400159662
"1675",0.0569258735977201
"1676",0.0568795869603491
"1677",0.0568333745413838
"1678",0.0567872256742703
"1679",0.0567411594875011
"1680",0.0566951696964679
"1681",0.0566492578327598
"1682",0.0566034211569786
"1683",0.0565576428471104
"1684",0.0565119559360028
"1685",0.0564663323002605
"1686",0.0564207875486318
"1687",0.0563753109763638
"1688",0.0563299198565801
"1689",0.056284580115971
"1690",0.0562393306918239
"1691",0.0561941566356836
"1692",0.0561490586314903
"1693",0.0561040070770105
"1694",0.0560590451277676
"1695",0.0560141622190713
"1696",0.0559693451905332
"1697",0.0559245878757793
"1698",0.0558799246191484
"1699",0.0558353069591249
"1700",0.0557907830043405
"1701",0.0557463181467028
"1702",0.0557019234056497
"1703",0.0556576106791908
"1704",0.0556133488553314
"1705",0.0555691832960292
"1706",0.0555250691922993
"1707",0.0554810321518744
"1708",0.0554370583067794
"1709",0.0553931526392262
"1710",0.0553493295155931
"1711",0.0553055605851114
"1712",0.0552618815636379
"1713",0.055218247915036
"1714",0.0551746953151451
"1715",0.0551312099687493
"1716",0.0550877917266916
"1717",0.0550444455311663
"1718",0.0550011720642942
"1719",0.0549579542330321
"1720",-0.17332211682151
"1721",-0.173221250708593
"1722",-0.173120515170012
"1723",-0.173019869733253
"1724",-0.172919361304594
"1725",-0.172818963059399
"1726",-0.172718685931613
"1727",-0.172618523592973
"1728",-0.172518480780127
"1729",0.0774413411691057
"1730",0.0774011897101445
"1731",0.0773610912783624
"1732",0.077321025513811
"1733",0.0772810058751929
"1734",0.0772410298704926
"1735",0.0772010838991264
"1736",0.0771611931195366
"1737",0.077121332875322
"1738",0.0770815172490984
"1739",0.0770417492549313
"1740",0.0770020208619826
"1741",0.0769623301548563
"1742",0.0769226770844398
"1743",0.0768830781489669
"1744",0.0768435057161696
"1745",0.0768039842278085
"1746",0.0767644995466981
"1747",0.0767250552908081
"1748",0.0766856483442098
"1749",0.0766462805040646
"1750",0.0766069614564913
"1751",0.0765676783466915
"1752",0.0765284250192053
"1753",0.0764892227598466
"1754",0.0764500465320452
"1755",0.0764109261417616
"1756",0.0763718499292736
"1757",0.0763328032498976
"1758",0.0762937963936565
"1759",-0.0594965795371536
"1760",-0.173571631123195
"1761",-0.173472751386726
"1762",-0.173373987339801
"1763",-0.173275339402608
"1764",0.0551166440000088
"1765",0.0550743977637467
"1766",0.0550322217986832
"1767",0.0549901192807738
"1768",0.0549480702084111
"1769",-0.0592101416768855
"1770",0.0549491555429995
"1771",0.0549072286667069
"1772",0.0548653630958142
"1773",0.0548235677288176
"1774",0.0547818440863921
"1775",0.0547401615567651
"1776",0.0546985422606667
"1777",0.0546570082460676
"1778",0.0546155322372215
"1779",0.0545741108253424
"1780",0.0545327471772907
"1781",0.0544914469010109
"1782",0.0544502311458928
"1783",0.0544090547500673
"1784",0.054367941325836
"1785",0.0543269029931253
"1786",0.0542859183751716
"1787",0.0542449995882635
"1788",0.0542041383469041
"1789",0.0541633426710177
"1790",0.0541226002187614
"1791",0.0540819271354849
"1792",0.0540413208382233
"1793",0.0540007673880609
"1794",0.0539602691096661
"1795",0.0539198412807309
"1796",0.0538794788953965
"1797",0.0538391623977077
"1798",0.0537989127133187
"1799",0.0537587192029605
"1800",0.0537185938519542
"1801",0.0536785340991628
"1802",0.0536385252999025
"1803",0.0535985729893582
"1804",0.0535586842870543
"1805",0.0535188510202715
"1806",0.0534790899455402
"1807",0.0534393816542433
"1808",0.0533997179973085
"1809",0.0533601269507926
"1810",0.0533206035506737
"1811",0.05328111324161
"1812",0.0532417007580079
"1813",0.0532023331506934
"1814",0.0531630326950108
"1815",0.0531237872892234
"1816",0.0530845991943352
"1817",0.053045471508085
"1818",0.0530064008908084
"1819",0.0529673792789254
"1820",0.0529284256645042
"1821",0.0528895303687023
"1822",-0.0610755697653076
"1823",-0.0610368192792521
"1824",-0.060998126571576
"1825",-0.0609594771831325
"1826",-0.049953270390688
"1827",-0.0499275528072758
"1828",-0.0499018592490756
"1829",-0.0498761868111615
"1830",0.0750873101587786
"1831",0.0750508475230163
"1832",0.0750144166049722
"1833",0.0749780294245284
"1834",0.0749416744492919
"1835",0.0749053459130664
"1836",0.0748690563796117
"1837",-0.175036289445416
"1838",-0.174941740129725
"1839",-0.174847290960315
"1840",-0.174752956632801
"1841",-0.174658714713587
"1842",-0.174564571914743
"1843",0.0753990258235717
"1844",-0.0495756604323105
"1845",0.0753879674521158
"1846",0.0753516353433952
"1847",0.0753153386285703
"1848",0.0752790875067149
"1849",0.0752428529140161
"1850",-0.174663320722175
"1851",-0.174569601767871
"1852",-0.17447598382023
"1853",-0.174382461058485
"1854",-0.174289050924926
"1855",-0.174195738516573
"1856",-0.174102523122201
"1857",-0.17400940799962
"1858",-0.173916387340796
"1859",-0.173823472327058
"1860",-0.173730663367678
"1861",0.0545484671802114
"1862",0.05450924444267
"1863",0.0544700683185511
"1864",0.054430955044154
"1865",0.0543918912753725
"1866",0.0543528846847039
"1867",0.0543139312776475
"1868",0.0542750348267873
"1869",-0.173892220083872
"1870",-0.173799999640323
"1871",-0.173707865356846
"1872",-0.173615839528793
"1873",-0.173523907442359
"1874",-0.173432067829708
"1875",-0.173340331766667
"1876",-0.173248696299197
"1877",-0.173157162393181
"1878",-0.173065709794173
"1879",-0.172974360173612
"1880",-0.172883111692499
"1881",-0.172791959756069
"1882",-0.172700904226076
"1883",-0.1726099393818
"1884",-0.172519080144411
"1885",0.0560194856407179
"1886",0.0559797643472848
"1887",0.0559400973834272
"1888",0.0559004708302382
"1889",0.0558609237505152
"1890",0.0558214383490849
"1891",0.0557820099074888
"1892",0.0557426298855717
"1893",0.055703286690914
"1894",0.0556640254035301
"1895",0.0556248137327202
"1896",0.055585649319255
"1897",0.0555465465495217
"1898",0.0555074992225855
"1899",0.0554684889029886
"1900",0.0554295528527291
"1901",0.0553906673540041
"1902",0.0553518383749179
"1903",0.0553130414700718
"1904",0.0552743161042599
"1905",0.0552356438893185
"1906",0.0551970300621178
"1907",0.0551584699242085
"1908",-0.173160644582822
"1909",0.0552291091480583
"1910",0.0551905921111029
"1911",0.0551521368633985
"1912",0.0551137266265869
"1913",0.0550753704010276
"1914",0.0550370718265185
"1915",0.0549988104648946
"1916",0.0549606140957621
"1917",0.0549224720707571
"1918",0.0548843918095372
"1919",0.0548463468658156
"1920",0.0548083687317558
"1921",0.0547704370073916
"1922",0.0547325756106147
"1923",0.0546947529110184
"1924",0.0546569763337175
"1925",0.0546192540241464
"1926",0.0545815948516974
"1927",0.0545439687957696
"1928",0.0545064176239975
"1929",0.054468911335789
"1930",0.0544314438702713
"1931",0.0543940375246166
"1932",0.0543566847300099
"1933",0.0543193734720262
"1934",0.0542821185536013
"1935",0.0542449094537005
"1936",0.0542077542595507
"1937",0.0541706521253218
"1938",0.054133603691298
"1939",0.0540966036678583
"1940",0.0540596608479973
"1941",0.0540227469973615
"1942",0.0539858990487119
"1943",0.0539490939590905
"1944",0.0539123471608036
"1945",0.0538756518981245
"1946",0.0538390176643588
"1947",0.0538024185370887
"1948",0.0537658677149011
"1949",0.0537293732049875
"1950",0.0536929187146598
"1951",0.0536565166712535
"1952",0.0536201787235768
"1953",0.0535838717132719
"1954",0.0535476278637361
"1955",0.0535114331341902
"1956",0.0534752779021801
"1957",0.0534391657511151
"1958",0.0534031090446661
"1959",0.0533670988952508
"1960",0.0533311454619252
"1961",0.0532952303674392
"1962",0.0532593550124147
"1963",0.0532235375394521
"1964",0.053187771289231
"1965",0.0531520496260782
"1966",0.0531163811720035
"1967",0.0530807672912488
"1968",0.0530451890026598
"1969",0.0530096563870757
"1970",0.0529741867903795
"1971",0.0529387467231572
"1972",0.0529033615075605
"1973",0.0528680310435448
"1974",0.0528327494175755
"1975",0.0527975028235232
"1976",-0.175079264199667
"1977",-0.061052980763634
"1978",0.0529064163019939
"1979",-0.0610497953875893
"1980",-0.0610147085335484
"1981",-0.0609796581284172
"1982",-0.0609446490816481
"1983",-0.0609096881271398
"1984",-0.060874764682012
"1985",-0.0608398688109446
"1986",-0.0608050245464256
"1987",-0.0607702169872937
"1988",-0.0607354436233436
"1989",0.0532558957511355
"1990",0.0532206898606091
"1991",0.0531855186090979
"1992",0.0531503962483839
"1993",0.0531153284264292
"1994",0.0530802921275608
"1995",0.0530453073515673
"1996",0.0530103703931672
"1997",0.0529754747567495
"1998",0.0529406296554953
"1999",0.0529058285555948
"2000",-0.0610498376099713
"2001",0.0529092523011059
"2002",-0.0500487768513267
"2003",0.0639098697138252
"2004",0.063875580452077
"2005",0.06384134093787
"2006",0.0748257533159631
"2007",0.0747931485002482
"2008",0.0747605725991889
"2009",0.0747280296200188
"2010",0.0746955058239109
"2011",0.0746630184494279
"2012",0.0746305628617847
"2013",0.0745981309573835
"2014",0.0745657282441243
"2015",0.0745333471022604
"2016",0.0745010047285177
"2017",0.074468687929766
"2018",0.0744363931280532
"2019",0.0744041248326539
"2020",0.0743718870762677
"2021",0.0743396873895108
"2022",0.0743075070549821
"2023",0.0742753460581298
"2024",0.074243219480195
"2025",0.0742111202471278
"2026",0.0741790543834213
"2027",0.0741470097418642
"2028",0.0741149958903407
"2029",0.0740830107442889
"2030",0.0740510452505987
"2031",0.0740191084005346
"2032",0.0739872162939719
"2033",0.0739553377115953
"2034",0.0739234876746195
"2035",0.0738916681984847
"2036",0.0738598696916597
"2037",0.0738281031644874
"2038",0.0737963615865738
"2039",0.0737646549332567
"2040",0.0737329666317237
"2041",0.0737013026864588
"2042",0.0736696845742699
"2043",0.0736380712278333
"2044",0.0736065011496976
"2045",0.0735749517807562
"2046",0.0735434296220774
"2047",0.0735119385990401
"2048",0.0734804727417213
"2049",0.0734490389768325
"2050",0.0734176217647473
"2051",0.0733862316101295
"2052",0.0733548679745581
"2053",0.0733235368170426
"2054",0.0732922211627738
"2055",0.073260956316517
"2056",0.0732296984479035
"2057",0.0731984754092991
"2058",0.0731672811816679
"2059",0.0731361097605259
"2060",0.0731049661444558
"2061",0.0730738398196991
"2062",0.0730427536163916
"2063",0.0730116911254299
"2064",0.0729806463550631
"2065",0.0729496356398158
"2066",0.0729186455737363
"2067",0.072887694939709
"2068",0.0728567569858569
"2069",0.0728258504896075
"2070",0.0727949694646668
"2071",0.0727641104876966
"2072",0.072733286777293
"2073",0.0727024731750134
"2074",0.072671696816542
"2075",0.072640953669179
"2076",0.0726102235312283
"2077",0.072579521633088
"2078",0.0725488504012901
"2079",0.0725182088717702
"2080",0.0724875900723418
"2081",0.0724569910162245
"2082",0.0724264284199307
"2083",0.0723958781636611
"2084",0.0723653588993329
"2085",0.0723348627434461
"2086",0.0723043931320717
"2087",0.0722739504471974
"2088",0.0722435273273732
"2089",0.0496662353289139
"2090",0.049634842775049
"2091",0.0496034825428069
"2092",0.0495721662664437
"2093",0.0495408938713808
"2094",0.0495096501836088
"2095",0.0494784488164441
"2096",0.0494472973769007
"2097",0.0494161764454475
"2098",0.0493851004594035
"2099",0.0493540596853563
"2100",0.0493230630017933
"2101",0.0492921081986424
"2102",0.0492611816098361
"2103",0.0492303037171951
"2104",0.0491994607054949
"2105",0.0491686471486901
"2106",0.049137890116981
"2107",0.0491071433461912
"2108",0.0490764420901542
"2109",0.04904578910282
"2110",0.0490151848498499
"2111",0.048984616436428
"2112",0.0489540845082956
"2113",0.0489235746408667
"2114",0.048893116760155
"2115",0.0488626930600731
"2116",0.0488323041845433
"2117",0.0488019548556622
"2118",0.0487716496099893
"2119",0.0487413804057724
"2120",0.048711146477217
"2121",0.0486809537724184
"2122",0.0486507928617357
"2123",0.0486206656332797
"2124",0.0485905822515633
"2125",0.0485605162193679
"2126",0.048530505360759
"2127",0.0485005319842458
"2128",0.0484705967301124
"2129",0.0484406928535464
"2130",0.048410841025543
"2131",0.048381010263256
"2132",0.0483512261453143
"2133",0.0483214724645222
"2134",0.0482917686131259
"2135",0.0482620789625798
"2136",0.0482324383137893
"2137",0.0482028318929224
"2138",0.0481732596417714
"2139",0.0481437208036368
"2140",0.0481142193384585
"2141",0.0480847551807528
"2142",0.0480553282686742
"2143",0.0480259432442836
"2144",0.0479965866252314
"2145",0.0479672750716418
"2146",0.0479379899006744
"2147",0.0479087456678826
"2148",0.0478795303133666
"2149",0.0478503590675246
"2150",0.0478212205780437
"2151",0.0477921128931484
"2152",0.0477630425430107
"2153",0.0477340120523877
"2154",0.047705018767374
"2155",0.0476760546644073
"2156",0.0476471295405645
"2157",0.0476182302136294
"2158",0.047589367861292
"2159",0.0475605562169221
"2160",0.0475317615691893
"2161",0.0475030083798629
"2162",0.0474742886544846
"2163",0.0474456067840947
"2164",0.0474169629123935
"2165",0.0473883390695846
"2166",0.047359763595523
"2167",0.0473312120047922
"2168",0.0473027053903934
"2169",0.0472742343990831
"2170",0.0472457989690156
"2171",0.047217380717484
"2172",0.0471890169392282
"2173",0.047160676040221
"2174",0.0471323621331976
"2175",0.0471041043492733
"2176",0.0470758641949942
"2177",0.0470476605933072
"2178",0.0470194907193218
"2179",0.0469913455108326
"2180",0.0469632392305357
"2181",0.0469351685842412
"2182",0.0469071295992762
"2183",0.0468791268231143
"2184",0.0468511516883154
"2185",0.0468232184066437
"2186",0.0467953165643848
"2187",0.0467674442716088
"2188",0.0467396097483288
"2189",0.0467118019168993
"2190",0.0466840324297664
"2191",0.0466562973269902
"2192",0.046628597925519
"2193",0.0466009192878118
"2194",0.0465732897482667
"2195",0.0465456801921391
"2196",0.0465181125182426
"2197",0.0464905661119701
"2198",0.0464630491496791
"2199",0.0464355784661166
"2200",0.0464081352911307
"2201",0.0463807323358196
"2202",0.046353349727724
"2203",0.0463260022279428
"2204",0.0462986979582638
"2205",0.0462714184468496
"2206",0.0462441654672148
"2207",0.0462169607690157
"2208",0.0461897761415457
"2209",0.0461626154119585
"2210",0.0461354989292886
"2211",0.0461084017133544
"2212",0.0460813570061873
"2213",0.0460543314675306
"2214",0.0460273372827942
"2215",0.046000376198208
"2216",0.04597344116155
"2217",0.0459465422827634
"2218",0.0459196727606468
"2219",0.0458928372481751
"2220",0.0458660271615372
"2221",0.0458392599975923
"2222",0.0458125255663617
"2223",0.0457858157351438
"2224",0.0457591385384148
"2225",0.0457324984254228
"2226",0.0457058793817851
"2227",0.045679299351832
"2228",0.0456527409860428
"2229",0.0456262194948067
"2230",0.0455997171284253
"2231",0.0455732577975141
"2232",0.0455468230829865
"2233",0.0455204194586258
"2234",0.0454940448435082
"2235",0.045467696068954
"2236",0.0454413938477956
"2237",0.0454151135672873
"2238",0.0453888627798733
"2239",0.0453626452272147
"2240",0.0453364470595261
