"","x"
"718",0.0326656907745928
"719",0.0326277054755337
"720",-0.102366593415354
"721",0.0327021378943755
"722",-0.102300316368201
"723",-0.10220037002
"724",-0.102100631502253
"725",-0.102001105387899
"726",-0.101901752972481
"727",-0.10180261187088
"728",-0.10170364240912
"729",-0.101604871901145
"730",-0.101506290515317
"731",-0.101407919315534
"732",-0.101309730023786
"733",-0.101211724238965
"734",-0.101113913722656
"735",-0.101016291822816
"736",-0.100918856986027
"737",-0.100821615860696
"738",-0.100724541411182
"739",-0.100627672922201
"740",-0.100530990510379
"741",-0.100434479410978
"742",-0.100338153417397
"743",-0.100242012031231
"744",-0.100146067945388
"745",-0.100050300345174
"746",-0.0999547219198575
"747",-0.0998593403110135
"748",-0.0997641266203573
"749",-0.0996691006148467
"750",-0.0995742486757081
"751",-0.0994795724400319
"752",-0.0993850803351961
"753",0.150486823726169
"754",0.150358948407302
"755",0.150231285095288
"756",0.150103841371674
"757",-0.0998016896210174
"758",-0.0997073855087365
"759",-0.0996132599011617
"760",-0.0995193193430168
"761",-0.0994255493242235
"762",-0.099331970410276
"763",-0.0992385670579097
"764",-0.0991453289807396
"765",-0.099052265562932
"766",-0.0989593854064879
"767",-0.0988666611665394
"768",-0.0987741300996277
"769",-0.0986817659177177
"770",-0.0985895751418866
"771",-0.0984975653136644
"772",0.151375802004623
"773",0.151249389069562
"774",0.151123189472855
"775",-0.11986894038273
"776",-0.119799729962324
"777",-0.119730600967159
"778",-0.119661545690178
"779",-0.119592575389106
"780",-0.119523686147659
"781",-0.119454874056828
"782",-0.119386146567194
"783",-0.119317487762601
"784",-0.119248913986667
"785",-0.11918041178069
"786",-0.119111993688421
"787",-0.119043660255556
"788",0.130889329455385
"789",-0.119042407824963
"790",-0.118974225049897
"791",-0.118906130293908
"792",-0.11883811147527
"793",-0.118770160297572
"794",-0.118702284167739
"795",-0.118634487398595
"796",-0.118566783130518
"797",-0.118499140966378
"798",-0.118431586641236
"799",-0.118364106781883
"800",-0.11829670568477
"801",-0.118229375759256
"802",-0.118162124370429
"803",-0.11809494699628
"804",-0.118027853002786
"805",-0.117960833465986
"806",-0.117893888273102
"807",-0.117827024765575
"808",-0.117760227931285
"809",-0.117693508158482
"810",0.132239628870593
"811",0.132172837642429
"812",-0.139398643257664
"813",-0.139348291662827
"814",-0.139297971556516
"815",-0.139247689607146
"816",-0.13919744488885
"817",-0.139147237958241
"818",-0.139097068185947
"819",-0.139046930329641
"820",-0.138996835064972
"821",-0.138946770011898
"822",-0.13889674584243
"823",-0.138846755386112
"824",-0.138796800243654
"825",-0.138746882310443
"826",-0.138696999625608
"827",-0.138647153782586
"828",-0.138597337925603
"829",-0.0135926372131507
"830",0.11137034139756
"831",0.111333345641469
"832",-0.013661933815456
"833",-0.0136572120027267
"834",-0.0136524995778018
"835",-0.13860280235167
"836",-0.138553149139625
"837",-0.13850352733607
"838",-0.138453942377964
"839",-0.138404392309894
"840",-0.138354877099118
"841",-0.138305402469996
"842",-0.138255953919725
"843",-0.138206548834205
"844",-0.138157175224478
"845",-0.138107834683979
"846",-0.138058535874734
"847",-0.13800926652948
"848",-0.137960033689524
"849",-0.137910837025629
"850",-0.137861674882515
"851",-0.137812547523936
"852",-0.137763456536049
"853",-0.137714401882477
"854",-0.137665383530475
"855",-0.137616394093129
"856",-0.137567441190185
"857",-0.13751852257883
"858",-0.137469640430936
"859",-0.137420792212652
"860",-0.137371981707474
"861",-0.137323205655775
"862",0.134692689891381
"863",0.134625851083911
"864",0.134559078616803
"865",0.134492368733845
"866",0.134425730046132
"867",0.134359145766211
"868",0.134292648521296
"869",0.134226200507328
"870",-0.137686632489931
"871",-0.137637961721339
"872",0.134278024701416
"873",0.134211694559781
"874",-0.137691872216237
"875",-0.137643275169467
"876",-0.137594717032698
"877",-0.137546191392175
"878",-0.137497699226515
"879",-0.137449239495254
"880",-0.137400817238813
"881",-0.13735242706025
"882",-0.137304070522077
"883",-0.137255749474207
"884",-0.137207462295919
"885",-0.137159211839389
"886",-0.137110995477997
"887",-0.137062805657479
"888",-0.137014654636005
"889",-0.136966538910201
"890",-0.136918454982151
"891",-0.136870402822751
"892",-0.136822389034933
"893",-0.136774405364122
"894",-0.136726455541066
"895",-0.136678541819492
"896",-0.136630663755568
"897",-0.136582815101065
"898",-0.136535005205587
"899",-0.136487224661323
"900",-0.136439479352703
"901",-0.136391765210647
"902",-0.136344083084623
"903",-0.136296438966383
"904",-0.136248824635913
"905",-0.136201244797121
"906",-0.136153694982568
"907",-0.136106181176729
"908",-0.136058704223615
"909",-0.13601125317291
"910",-0.135963840195473
"911",-0.135916458373686
"912",-0.135869109250052
"913",-0.135821794956428
"914",-0.135774509861221
"915",-0.135727266113463
"916",-0.135680049932489
"917",-0.135632865021762
"918",-0.135585714197077
"919",-0.135538596150582
"920",-0.135491512128283
"921",-0.135444459256178
"922",-0.135397442500107
"923",-0.135350452523198
"924",-0.135303501050657
"925",-0.135256578161716
"926",-0.135209687838142
"927",-0.135162834747462
"928",0.137273877599
"929",0.00102939665703161
"930",0.137206887302455
"931",-0.135219150932244
"932",-0.135172386952036
"933",-0.135125649805559
"934",-0.1350789490225
"935",-0.135032281837994
"936",-0.134985643255277
"937",-0.134939040353856
"938",-0.134892467847749
"939",-0.134845929404037
"940",-0.134799425963138
"941",-0.134752946021763
"942",-0.134706501903565
"943",-0.134660096684456
"944",-0.13461371458834
"945",-0.134567364531904
"946",-0.134521052692435
"947",-0.134474770020461
"948",-0.134428518711502
"949",-0.134382296220792
"950",-0.134336112116216
"951",-0.134289954929045
"952",-0.134243832671928
"953",-0.134197740082527
"954",-0.134151676173133
"955",0.138492638656317
"956",-0.134157018574115
"957",-0.13411102210739
"958",-0.134065064075912
"959",-0.134019130924571
"960",-0.13397323063873
"961",-0.133927360104281
"962",-0.133881524798198
"963",-0.133835722266667
"964",-0.133789948151389
"965",-0.133744204920731
"966",-0.13369849650735
"967",-0.133652814885863
"968",-0.133607165897047
"969",-0.13356154826397
"970",-0.133515966570485
"971",-0.133470409733491
"972",-0.133424886947978
"973",-0.133379392333154
"974",-0.133333928934007
"975",-0.133288501618154
"976",-0.133243100268373
"977",-0.133197731582186
"978",-0.133152393704222
"979",-0.133107089020996
"980",-0.133061813257882
"981",-0.133016568221137
"982",-0.132971354465553
"983",0.139920727846402
"984",0.13985411970134
"985",0.13978758331541
"986",0.139721110779647
"987",0.139654689945019
"988",0.139588349124097
"989",0.139522056291753
"990",0.139455841936069
"991",0.139389676109204
"992",0.00297759171917278
"993",-0.133388036767428
"994",-0.133342929779246
"995",0.13943177375404
"996",0.139365754308528
"997",0.139299796668638
"998",0.139233902797059
"999",0.139168080386298
"1000",0.139102308903603
"1001",0.139036603828572
"1002",0.138970961532323
"1003",0.138905391046137
"1004",-0.133754580587265
"1005",-0.133709558316696
"1006",-0.133664563612911
"1007",-0.133619597670986
"1008",-0.133574663756008
"1009",0.139112707791355
"1010",-0.133580283476476
"1011",-0.133535412995116
"1012",-0.133490573227391
"1013",-0.133445762718111
"1014",0.139264810373788
"1015",0.139199364895831
"1016",0.139133992979623
"1017",0.139068683274672
"1018",0.139003423784743
"1019",0.138938223508376
"1020",-0.11100329762121
"1021",-0.110944890006067
"1022",-0.110886524882517
"1023",-0.110828242739444
"1024",-0.110770019680785
"1025",-0.110711847257335
"1026",-0.110653741461647
"1027",-0.110595686815941
"1028",-0.110537714004749
"1029",-0.110479788001612
"1030",-0.110421920597219
"1031",-0.110364122221654
"1032",-0.110306375941946
"1033",-0.11024870201436
"1034",-0.110191071691588
"1035",-0.110133521879106
"1036",-0.110076022507201
"1037",-0.110018577666779
"1038",-0.109961201245824
"1039",-0.109903879867488
"1040",-0.109846626732178
"1041",-0.109789424324845
"1042",-0.109732282353434
"1043",-0.109675202747894
"1044",-0.109618184082137
"1045",-0.109561222125194
"1046",-0.109504318141262
"1047",-0.109447474855187
"1048",-0.109390688714484
"1049",-0.109333963107929
"1050",-0.109277302093687
"1051",-0.109220697979254
"1052",-0.109164147899719
"1053",-0.109107660822701
"1054",-0.109051223495044
"1055",-0.108994853810145
"1056",-0.108938541308817
"1057",-0.10888228389922
"1058",-0.108826080071594
"1059",-0.108769943552034
"1060",-0.108713863231969
"1061",-0.108657839711668
"1062",-0.108601883246592
"1063",-0.108545963514189
"1064",-0.108490118911504
"1065",-0.108434321897221
"1066",-0.108378597067713
"1067",-0.108322915573808
"1068",-0.108267298557621
"1069",-0.108211736378507
"1070",-0.108156225534913
"1071",-0.108100781684698
"1072",-0.108045382843557
"1073",-0.107990045391489
"1074",-0.107934778110575
"1075",-0.107879545363176
"1076",-0.107824381284445
"1077",-0.107769279620697
"1078",-0.107714230045531
"1079",-0.1076592297959
"1080",-0.107604293754775
"1081",-0.107549408241539
"1082",-0.107494584755841
"1083",-0.107439815732505
"1084",-0.107385098370287
"1085",-0.107330438053395
"1086",-0.107275839454815
"1087",-0.107221284151819
"1088",-0.107166788377071
"1089",-0.10711236359748
"1090",-0.107057975121279
"1091",-0.107003652052299
"1092",-0.10694937939661
"1093",-0.106895156413884
"1094",-0.106841001990688
"1095",-0.106786898440987
"1096",-0.106732840291443
"1097",-0.106678847083458
"1098",-0.106624911973995
"1099",-0.106571029482438
"1100",-0.106517190095474
"1101",-0.106463410618744
"1102",-0.106409693673413
"1103",-0.106356024341949
"1104",-0.106302405265524
"1105",0.0306581768509204
"1106",-0.106265256707047
"1107",-0.106211773179893
"1108",-0.106158336293447
"1109",-0.106104963451799
"1110",-0.106051643153478
"1111",-0.105998379356606
"1112",-0.105945167959362
"1113",-0.105892001514803
"1114",0.168053052415416
"1115",0.167930270508805
"1116",0.1678076588978
"1117",0.167685236401667
"1118",0.0306895612739027
"1119",0.0306709879423579
"1120",-0.106248357746153
"1121",0.167588639033056
"1122",0.167466767969017
"1123",0.167345061032393
"1124",0.167223539085171
"1125",0.0302822708999884
"1126",0.167081740557478
"1127",-0.0828509893781302
"1128",-0.0827838390141551
"1129",-0.0827167954139441
"1130",-0.0826498530641402
"1131",-0.082583025436179
"1132",-0.0825163049084949
"1133",-0.0824496838613413
"1134",-0.0823831725956552
"1135",-0.0823167887265299
"1136",-0.0822504815678258
"1137",-0.0821843086596346
"1138",-0.0821182298532221
"1139",-0.0820522480935324
"1140",-0.0819863903634541
"1141",-0.0819206250398565
"1142",-0.0818549696414266
"1143",-0.0817894218616857
"1144",-0.0817239814641653
"1145",-0.0816586461023689
"1146",-0.0815934009879129
"1147",-0.0815282885632769
"1148",-0.0814632482379238
"1149",-0.0813983152020228
"1150",-0.0813335089133034
